order_id,order_date,customer_id,warehouse_id,warehouse_name,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,order_status,promised_ship_date,actual_ship_date,delay_days
8005357,2024-08-28,ACC0180,W3,Pune Regional,SKU00051,Power Tool - Type 9,Power Tools,23,16829.08,6,363844.71,fulfilled,2024-09-04,2024-09-04,0
8005357,2024-08-28,ACC0180,W3,Pune Regional,SKU00081,Plumbing Supplie - Type 5,Plumbing Supplies,1,1181.35,0,1181.35,fulfilled,2024-09-04,2024-09-04,0
8005358,2024-08-28,ACC0239,W4,Hyderabad DC,SKU00015,Electrical Component - Type 3,Electrical Components,2,817.18,0,1634.36,fulfilled,2024-09-04,2024-09-04,0
8005359,2024-08-29,ACC0106,W1,Bengaluru North DC,SKU00065,Safety Equipment - Type 3,Safety Equipment,9,2076.74,0,18690.66,fulfilled,2024-08-31,2024-08-31,0
8005360,2024-08-29,ACC0129,W1,Bengaluru North DC,SKU00126,Adhesives & Sealant - Type 18,Adhesives & Sealants,19,534.96,0,10164.24,fulfilled,2024-09-01,2024-09-01,0
8005361,2024-08-29,ACC0226,W1,Bengaluru North DC,SKU00151,Industrial Lighting - Type 11,Industrial Lighting,20,3058.25,0,61165.0,fulfilled,2024-09-04,2024-09-04,0
8005361,2024-08-29,ACC0226,W1,Bengaluru North DC,SKU00065,Safety Equipment - Type 3,Safety Equipment,4,2076.74,0,8306.96,fulfilled,2024-09-04,2024-09-04,0
8005362,2024-08-29,ACC0108,W1,Bengaluru North DC,SKU00088,Plumbing Supplie - Type 12,Plumbing Supplies,2,754.25,0,1508.5,fulfilled,2024-09-05,2024-09-05,0
8005362,2024-08-29,ACC0108,W1,Bengaluru North DC,SKU00102,Pipes & Fitting - Type 9,Pipes & Fittings,18,1201.61,0,21628.98,fulfilled,2024-09-05,2024-09-05,0
8005363,2024-08-29,ACC0188,W3,Pune Regional,SKU00102,Pipes & Fitting - Type 9,Pipes & Fittings,14,1201.61,0,16822.54,fulfilled,2024-09-05,2024-09-05,0
8005363,2024-08-29,ACC0188,W3,Pune Regional,SKU00014,Electrical Component - Type 2,Electrical Components,6,618.06,0,3708.36,fulfilled,2024-09-05,2024-09-05,0
8005363,2024-08-29,ACC0188,W3,Pune Regional,SKU00145,Industrial Lighting - Type 5,Industrial Lighting,20,5606.8,0,112136.0,fulfilled,2024-09-05,2024-09-05,0
8005364,2024-08-29,ACC0071,W3,Pune Regional,SKU00008,Fastener - Type 8,Fasteners,106,62.82,12,5859.85,fulfilled,2024-09-04,2024-09-04,0
8005365,2024-08-29,ACC0067,W4,Hyderabad DC,SKU00097,Pipes & Fitting - Type 4,Pipes & Fittings,15,915.23,0,13728.45,fulfilled,2024-09-03,2024-09-03,0
8005365,2024-08-29,ACC0067,W4,Hyderabad DC,SKU00121,Adhesives & Sealant - Type 13,Adhesives & Sealants,19,390.68,0,7422.92,fulfilled,2024-09-03,2024-09-03,0
8005365,2024-08-29,ACC0067,W4,Hyderabad DC,SKU00112,Adhesives & Sealant - Type 4,Adhesives & Sealants,13,370.09,0,4811.17,fulfilled,2024-09-03,2024-09-03,0
8005365,2024-08-29,ACC0067,W4,Hyderabad DC,SKU00103,Pipes & Fitting - Type 10,Pipes & Fittings,1,105.76,0,105.76,fulfilled,2024-09-03,2024-09-03,0
8005366,2024-08-29,ACC0140,W4,Hyderabad DC,SKU00067,Safety Equipment - Type 5,Safety Equipment,21,1359.27,6,26831.99,fulfilled,2024-08-31,2024-08-31,0
8005366,2024-08-29,ACC0140,W4,Hyderabad DC,SKU00002,Fastener - Type 2,Fasteners,38,34.69,6,1239.13,fulfilled,2024-08-31,2024-08-31,0
8005366,2024-08-29,ACC0140,W4,Hyderabad DC,SKU00063,Safety Equipment - Type 1,Safety Equipment,15,2262.8,0,33942.0,fulfilled,2024-08-31,2024-08-31,0
8005366,2024-08-29,ACC0140,W4,Hyderabad DC,SKU00012,Fastener - Type 12,Fasteners,31,34.13,6,994.55,fulfilled,2024-08-31,2024-08-31,0
8005367,2024-08-29,ACC0169,W4,Hyderabad DC,SKU00099,Pipes & Fitting - Type 6,Pipes & Fittings,5,804.31,0,4021.55,fulfilled,2024-09-02,2024-09-02,0
8005367,2024-08-29,ACC0169,W4,Hyderabad DC,SKU00022,Electrical Component - Type 10,Electrical Components,16,593.81,0,9500.96,fulfilled,2024-09-02,2024-09-02,0
8005368,2024-08-30,ACC0229,W1,Bengaluru North DC,SKU00145,Industrial Lighting - Type 5,Industrial Lighting,1,5606.8,0,5606.8,fulfilled,2024-09-05,2024-09-05,0
8005369,2024-08-30,ACC0209,W1,Bengaluru North DC,SKU00089,Plumbing Supplie - Type 13,Plumbing Supplies,22,370.18,6,7655.32,fulfilled,2024-09-02,2024-09-02,0
8005369,2024-08-30,ACC0209,W1,Bengaluru North DC,SKU00042,Hand Tool - Type 17,Hand Tools,7,1281.72,0,8972.04,fulfilled,2024-09-02,2024-09-02,0
8005369,2024-08-30,ACC0209,W1,Bengaluru North DC,SKU00109,Adhesives & Sealant - Type 1,Adhesives & Sealants,7,617.15,0,4320.05,fulfilled,2024-09-02,2024-09-02,0
8005369,2024-08-30,ACC0209,W1,Bengaluru North DC,SKU00135,Bearing - Type 9,Bearings,113,3365.66,12,334681.23,fulfilled,2024-09-02,2024-09-02,0
8005369,2024-08-30,ACC0209,W1,Bengaluru North DC,SKU00112,Adhesives & Sealant - Type 4,Adhesives & Sealants,4,370.09,0,1480.36,fulfilled,2024-09-02,2024-09-02,0
8005370,2024-08-30,ACC0188,W1,Bengaluru North DC,SKU00104,Pipes & Fitting - Type 11,Pipes & Fittings,7,150.39,0,1052.73,fulfilled,2024-09-04,2024-09-04,0
8005371,2024-08-30,ACC0029,W1,Bengaluru North DC,SKU00072,Safety Equipment - Type 10,Safety Equipment,1,1807.76,0,1807.76,cancelled,2024-09-08,,0
8005371,2024-08-30,ACC0029,W1,Bengaluru North DC,SKU00071,Safety Equipment - Type 9,Safety Equipment,14,2353.96,0,32955.44,cancelled,2024-09-08,,0
8005371,2024-08-30,ACC0029,W1,Bengaluru North DC,SKU00075,Safety Equipment - Type 13,Safety Equipment,1,1963.84,0,1963.84,cancelled,2024-09-08,,0
8005371,2024-08-30,ACC0029,W1,Bengaluru North DC,SKU00044,Power Tool - Type 2,Power Tools,8,20335.94,0,162687.52,cancelled,2024-09-08,,0
8005371,2024-08-30,ACC0029,W1,Bengaluru North DC,SKU00027,Hand Tool - Type 2,Hand Tools,10,1514.59,0,15145.9,cancelled,2024-09-08,,0
8005372,2024-08-30,ACC0214,W2,Chennai Hub,SKU00135,Bearing - Type 9,Bearings,85,3365.66,12,251751.37,backordered,2024-09-06,2024-09-10,4
8005372,2024-08-30,ACC0214,W2,Chennai Hub,SKU00062,Power Tool - Type 20,Power Tools,23,19814.89,6,428397.92,backordered,2024-09-06,2024-09-10,4
8005372,2024-08-30,ACC0214,W2,Chennai Hub,SKU00150,Industrial Lighting - Type 10,Industrial Lighting,13,1228.19,0,15966.47,backordered,2024-09-06,2024-09-10,4
8005373,2024-08-30,ACC0080,W2,Chennai Hub,SKU00095,Pipes & Fitting - Type 2,Pipes & Fittings,3,1460.27,0,4380.81,fulfilled,2024-09-06,2024-09-06,0
8005374,2024-08-30,ACC0155,W2,Chennai Hub,SKU00069,Safety Equipment - Type 7,Safety Equipment,5,1713.08,0,8565.4,fulfilled,2024-09-08,2024-09-08,0
8005375,2024-08-30,ACC0052,W3,Pune Regional,SKU00045,Power Tool - Type 3,Power Tools,11,21133.03,0,232463.33,fulfilled,2024-09-02,2024-09-02,0
8005375,2024-08-30,ACC0052,W3,Pune Regional,SKU00111,Adhesives & Sealant - Type 3,Adhesives & Sealants,23,572.81,6,12384.15,fulfilled,2024-09-02,2024-09-02,0
8005375,2024-08-30,ACC0052,W3,Pune Regional,SKU00011,Fastener - Type 11,Fasteners,166,53.28,12,7783.14,fulfilled,2024-09-02,2024-09-02,0
8005375,2024-08-30,ACC0052,W3,Pune Regional,SKU00121,Adhesives & Sealant - Type 13,Adhesives & Sealants,7,390.68,0,2734.76,fulfilled,2024-09-02,2024-09-02,0
8005375,2024-08-30,ACC0052,W3,Pune Regional,SKU00131,Bearing - Type 5,Bearings,116,2908.72,12,296922.14,fulfilled,2024-09-02,2024-09-02,0
8005376,2024-08-30,ACC0120,W3,Pune Regional,SKU00127,Bearing - Type 1,Bearings,32,560.22,6,16851.42,fulfilled,2024-09-07,2024-09-07,0
8005376,2024-08-30,ACC0120,W3,Pune Regional,SKU00065,Safety Equipment - Type 3,Safety Equipment,9,2076.74,0,18690.66,fulfilled,2024-09-07,2024-09-07,0
8005376,2024-08-30,ACC0120,W3,Pune Regional,SKU00017,Electrical Component - Type 5,Electrical Components,5,1199.75,0,5998.75,fulfilled,2024-09-07,2024-09-07,0
8005377,2024-08-30,ACC0089,W4,Hyderabad DC,SKU00047,Power Tool - Type 5,Power Tools,10,20414.89,0,204148.9,fulfilled,2024-09-04,2024-09-04,0
8005377,2024-08-30,ACC0089,W4,Hyderabad DC,SKU00031,Hand Tool - Type 6,Hand Tools,15,355.16,0,5327.4,fulfilled,2024-09-04,2024-09-04,0
8005378,2024-08-30,ACC0156,W4,Hyderabad DC,SKU00022,Electrical Component - Type 10,Electrical Components,1,593.81,0,593.81,fulfilled,2024-09-07,2024-09-07,0
8005378,2024-08-30,ACC0156,W4,Hyderabad DC,SKU00107,Pipes & Fitting - Type 14,Pipes & Fittings,24,774.0,6,17461.44,fulfilled,2024-09-07,2024-09-07,0
8005378,2024-08-30,ACC0156,W4,Hyderabad DC,SKU00125,Adhesives & Sealant - Type 17,Adhesives & Sealants,21,105.05,6,2073.69,fulfilled,2024-09-07,2024-09-07,0
8005379,2024-08-30,ACC0184,W4,Hyderabad DC,SKU00105,Pipes & Fitting - Type 12,Pipes & Fittings,9,1859.26,0,16733.34,fulfilled,2024-09-01,2024-09-01,0
8005380,2024-08-30,ACC0158,W4,Hyderabad DC,SKU00066,Safety Equipment - Type 4,Safety Equipment,15,2275.12,0,34126.8,fulfilled,2024-09-02,2024-09-02,0
8005381,2024-08-31,ACC0209,W1,Bengaluru North DC,SKU00145,Industrial Lighting - Type 5,Industrial Lighting,20,5606.8,0,112136.0,fulfilled,2024-09-06,2024-09-06,0
8005382,2024-08-31,ACC0188,W1,Bengaluru North DC,SKU00156,Industrial Lighting - Type 16,Industrial Lighting,1,4831.84,0,4831.84,fulfilled,2024-09-05,2024-09-05,0
8005382,2024-08-31,ACC0188,W1,Bengaluru North DC,SKU00036,Hand Tool - Type 11,Hand Tools,4,292.64,0,1170.56,fulfilled,2024-09-05,2024-09-05,0
8005382,2024-08-31,ACC0188,W1,Bengaluru North DC,SKU00153,Industrial Lighting - Type 13,Industrial Lighting,23,307.28,6,6643.39,fulfilled,2024-09-05,2024-09-05,0
8005383,2024-08-31,ACC0013,W1,Bengaluru North DC,SKU00083,Plumbing Supplie - Type 7,Plumbing Supplies,21,393.12,6,7760.19,fulfilled,2024-09-08,2024-09-08,0
8005383,2024-08-31,ACC0013,W1,Bengaluru North DC,SKU00056,Power Tool - Type 14,Power Tools,10,16224.27,0,162242.7,fulfilled,2024-09-08,2024-09-08,0
8005383,2024-08-31,ACC0013,W1,Bengaluru North DC,SKU00035,Hand Tool - Type 10,Hand Tools,2,1718.57,0,3437.14,fulfilled,2024-09-08,2024-09-08,0
8005384,2024-08-31,ACC0176,W1,Bengaluru North DC,SKU00092,Plumbing Supplie - Type 16,Plumbing Supplies,14,1436.31,0,20108.34,fulfilled,2024-09-08,2024-09-08,0
8005384,2024-08-31,ACC0176,W1,Bengaluru North DC,SKU00113,Adhesives & Sealant - Type 5,Adhesives & Sealants,18,741.73,0,13351.14,fulfilled,2024-09-08,2024-09-08,0
8005384,2024-08-31,ACC0176,W1,Bengaluru North DC,SKU00020,Electrical Component - Type 8,Electrical Components,12,1070.42,0,12845.04,fulfilled,2024-09-08,2024-09-08,0
8005384,2024-08-31,ACC0176,W1,Bengaluru North DC,SKU00146,Industrial Lighting - Type 6,Industrial Lighting,12,5543.2,0,66518.4,fulfilled,2024-09-08,2024-09-08,0
8005384,2024-08-31,ACC0176,W1,Bengaluru North DC,SKU00147,Industrial Lighting - Type 7,Industrial Lighting,10,3998.38,0,39983.8,fulfilled,2024-09-08,2024-09-08,0
8005385,2024-08-31,ACC0189,W1,Bengaluru North DC,SKU00141,Industrial Lighting - Type 1,Industrial Lighting,3,4985.03,0,14955.09,fulfilled,2024-09-02,2024-09-02,0
8005385,2024-08-31,ACC0189,W1,Bengaluru North DC,SKU00119,Adhesives & Sealant - Type 11,Adhesives & Sealants,2,461.84,0,923.68,fulfilled,2024-09-02,2024-09-02,0
8005385,2024-08-31,ACC0189,W1,Bengaluru North DC,SKU00040,Hand Tool - Type 15,Hand Tools,16,829.68,0,13274.88,fulfilled,2024-09-02,2024-09-02,0
8005386,2024-08-31,ACC0243,W2,Chennai Hub,SKU00023,Electrical Component - Type 11,Electrical Components,19,562.11,0,10680.09,fulfilled,2024-09-02,2024-09-02,0
8005386,2024-08-31,ACC0243,W2,Chennai Hub,SKU00019,Electrical Component - Type 7,Electrical Components,3,501.08,0,1503.24,fulfilled,2024-09-02,2024-09-02,0
8005386,2024-08-31,ACC0243,W2,Chennai Hub,SKU00037,Hand Tool - Type 12,Hand Tools,22,1585.68,6,32791.86,fulfilled,2024-09-02,2024-09-02,0
8005387,2024-08-31,ACC0158,W2,Chennai Hub,SKU00089,Plumbing Supplie - Type 13,Plumbing Supplies,6,370.18,0,2221.08,fulfilled,2024-09-04,2024-09-04,0
8005387,2024-08-31,ACC0158,W2,Chennai Hub,SKU00108,Pipes & Fitting - Type 15,Pipes & Fittings,6,1735.34,0,10412.04,fulfilled,2024-09-04,2024-09-04,0
8005388,2024-08-31,ACC0178,W2,Chennai Hub,SKU00059,Power Tool - Type 17,Power Tools,15,11574.75,0,173621.25,fulfilled,2024-09-09,2024-09-09,0
8005388,2024-08-31,ACC0178,W2,Chennai Hub,SKU00122,Adhesives & Sealant - Type 14,Adhesives & Sealants,19,423.72,0,8050.68,fulfilled,2024-09-09,2024-09-09,0
8005388,2024-08-31,ACC0178,W2,Chennai Hub,SKU00109,Adhesives & Sealant - Type 1,Adhesives & Sealants,24,617.15,6,13922.9,fulfilled,2024-09-09,2024-09-09,0
8005389,2024-08-31,ACC0198,W2,Chennai Hub,SKU00098,Pipes & Fitting - Type 5,Pipes & Fittings,22,1469.86,6,30396.7,fulfilled,2024-09-06,2024-09-07,1
8005390,2024-08-31,ACC0160,W2,Chennai Hub,SKU00024,Electrical Component - Type 12,Electrical Components,19,646.28,0,12279.32,fulfilled,2024-09-07,2024-09-07,0
8005391,2024-08-31,ACC0128,W3,Pune Regional,SKU00138,Bearing - Type 12,Bearings,126,1563.0,12,173305.44,fulfilled,2024-09-08,2024-09-08,0
8005391,2024-08-31,ACC0128,W3,Pune Regional,SKU00109,Adhesives & Sealant - Type 1,Adhesives & Sealants,16,617.15,0,9874.4,fulfilled,2024-09-08,2024-09-08,0
8005391,2024-08-31,ACC0128,W3,Pune Regional,SKU00070,Safety Equipment - Type 8,Safety Equipment,18,177.24,0,3190.32,fulfilled,2024-09-08,2024-09-08,0
8005391,2024-08-31,ACC0128,W3,Pune Regional,SKU00047,Power Tool - Type 5,Power Tools,9,20414.89,0,183734.01,fulfilled,2024-09-08,2024-09-08,0
8005392,2024-08-31,ACC0083,W3,Pune Regional,SKU00122,Adhesives & Sealant - Type 14,Adhesives & Sealants,23,423.72,6,9160.83,fulfilled,2024-09-08,2024-09-08,0
8005393,2024-08-31,ACC0170,W3,Pune Regional,SKU00043,Power Tool - Type 1,Power Tools,17,7378.01,0,125426.17,fulfilled,2024-09-05,2024-09-05,0
8005394,2024-08-31,ACC0248,W4,Hyderabad DC,SKU00152,Industrial Lighting - Type 12,Industrial Lighting,17,1072.41,0,18230.97,fulfilled,2024-09-07,2024-09-07,0
8005394,2024-08-31,ACC0248,W4,Hyderabad DC,SKU00131,Bearing - Type 5,Bearings,159,2908.72,12,406988.1,fulfilled,2024-09-07,2024-09-07,0
8005394,2024-08-31,ACC0248,W4,Hyderabad DC,SKU00142,Industrial Lighting - Type 2,Industrial Lighting,2,2426.5,0,4853.0,fulfilled,2024-09-07,2024-09-07,0
8005394,2024-08-31,ACC0248,W4,Hyderabad DC,SKU00124,Adhesives & Sealant - Type 16,Adhesives & Sealants,5,672.19,0,3360.95,fulfilled,2024-09-07,2024-09-07,0
8005395,2024-08-31,ACC0156,W4,Hyderabad DC,SKU00146,Industrial Lighting - Type 6,Industrial Lighting,20,5543.2,0,110864.0,fulfilled,2024-09-07,2024-09-07,0
8005396,2024-08-31,ACC0230,W4,Hyderabad DC,SKU00008,Fastener - Type 8,Fasteners,47,62.82,6,2775.39,fulfilled,2024-09-03,2024-09-03,0
8005397,2024-08-31,ACC0049,W4,Hyderabad DC,SKU00023,Electrical Component - Type 11,Electrical Components,17,562.11,0,9555.87,fulfilled,2024-09-07,2024-09-07,0
8005397,2024-08-31,ACC0049,W4,Hyderabad DC,SKU00016,Electrical Component - Type 4,Electrical Components,17,814.7,0,13849.9,fulfilled,2024-09-07,2024-09-07,0
8005397,2024-08-31,ACC0049,W4,Hyderabad DC,SKU00135,Bearing - Type 9,Bearings,184,3365.66,12,544967.67,fulfilled,2024-09-07,2024-09-07,0
8005397,2024-08-31,ACC0049,W4,Hyderabad DC,SKU00140,Bearing - Type 14,Bearings,154,2615.63,12,354470.18,fulfilled,2024-09-07,2024-09-07,0
8005398,2024-09-01,ACC0123,W1,Bengaluru North DC,SKU00043,Power Tool - Type 1,Power Tools,4,7378.01,0,29512.04,fulfilled,2024-09-10,2024-09-10,0
8005399,2024-09-01,ACC0171,W1,Bengaluru North DC,SKU00065,Safety Equipment - Type 3,Safety Equipment,10,2076.74,0,20767.4,fulfilled,2024-09-08,2024-09-08,0
8005399,2024-09-01,ACC0171,W1,Bengaluru North DC,SKU00086,Plumbing Supplie - Type 10,Plumbing Supplies,10,639.44,0,6394.4,fulfilled,2024-09-08,2024-09-08,0
8005400,2024-09-01,ACC0045,W2,Chennai Hub,SKU00085,Plumbing Supplie - Type 9,Plumbing Supplies,13,813.48,0,10575.24,fulfilled,2024-09-09,2024-09-09,0
8005401,2024-09-01,ACC0211,W3,Pune Regional,SKU00103,Pipes & Fitting - Type 10,Pipes & Fittings,21,105.76,6,2087.7,fulfilled,2024-09-04,2024-09-04,0
8005401,2024-09-01,ACC0211,W3,Pune Regional,SKU00058,Power Tool - Type 16,Power Tools,7,10835.51,0,75848.57,fulfilled,2024-09-04,2024-09-04,0
8005402,2024-09-01,ACC0052,W3,Pune Regional,SKU00094,Pipes & Fitting - Type 1,Pipes & Fittings,1,746.48,0,746.48,fulfilled,2024-09-06,2024-09-06,0
8005402,2024-09-01,ACC0052,W3,Pune Regional,SKU00058,Power Tool - Type 16,Power Tools,1,10835.51,0,10835.51,fulfilled,2024-09-06,2024-09-06,0
8005403,2024-09-01,ACC0221,W4,Hyderabad DC,SKU00138,Bearing - Type 12,Bearings,119,1563.0,12,163677.36,fulfilled,2024-09-09,2024-09-09,0
8005403,2024-09-01,ACC0221,W4,Hyderabad DC,SKU00033,Hand Tool - Type 8,Hand Tools,23,530.34,6,11465.95,fulfilled,2024-09-09,2024-09-09,0
8005404,2024-09-01,ACC0176,W4,Hyderabad DC,SKU00045,Power Tool - Type 3,Power Tools,23,21133.03,6,456896.11,fulfilled,2024-09-05,2024-09-05,0
8005405,2024-09-01,ACC0250,W4,Hyderabad DC,SKU00020,Electrical Component - Type 8,Electrical Components,22,1070.42,6,22136.29,fulfilled,2024-09-04,2024-09-04,0
8005405,2024-09-01,ACC0250,W4,Hyderabad DC,SKU00154,Industrial Lighting - Type 14,Industrial Lighting,21,4701.52,6,92808.0,fulfilled,2024-09-04,2024-09-04,0
8005406,2024-09-01,ACC0244,W4,Hyderabad DC,SKU00025,Electrical Component - Type 13,Electrical Components,24,657.24,6,14827.33,fulfilled,2024-09-05,2024-09-05,0
8005407,2024-09-01,ACC0215,W4,Hyderabad DC,SKU00019,Electrical Component - Type 7,Electrical Components,20,501.08,0,10021.6,fulfilled,2024-09-03,2024-09-03,0
8005407,2024-09-01,ACC0215,W4,Hyderabad DC,SKU00010,Fastener - Type 10,Fasteners,10,35.65,0,356.5,fulfilled,2024-09-03,2024-09-03,0
8005407,2024-09-01,ACC0215,W4,Hyderabad DC,SKU00156,Industrial Lighting - Type 16,Industrial Lighting,9,4831.84,0,43486.56,fulfilled,2024-09-03,2024-09-03,0
8005407,2024-09-01,ACC0215,W4,Hyderabad DC,SKU00079,Plumbing Supplie - Type 3,Plumbing Supplies,11,460.09,0,5060.99,fulfilled,2024-09-03,2024-09-03,0
8005408,2024-09-01,ACC0122,W4,Hyderabad DC,SKU00051,Power Tool - Type 9,Power Tools,9,16829.08,0,151461.72,fulfilled,2024-09-09,2024-09-09,0
8005408,2024-09-01,ACC0122,W4,Hyderabad DC,SKU00004,Fastener - Type 4,Fasteners,69,22.05,12,1338.88,fulfilled,2024-09-09,2024-09-09,0
8005408,2024-09-01,ACC0122,W4,Hyderabad DC,SKU00019,Electrical Component - Type 7,Electrical Components,14,501.08,0,7015.12,fulfilled,2024-09-09,2024-09-09,0
8005409,2024-09-02,ACC0111,W1,Bengaluru North DC,SKU00073,Safety Equipment - Type 11,Safety Equipment,16,2779.33,0,44469.28,fulfilled,2024-09-07,2024-09-07,0
8005409,2024-09-02,ACC0111,W1,Bengaluru North DC,SKU00084,Plumbing Supplie - Type 8,Plumbing Supplies,19,439.58,0,8352.02,fulfilled,2024-09-07,2024-09-07,0
8005410,2024-09-02,ACC0233,W1,Bengaluru North DC,SKU00135,Bearing - Type 9,Bearings,152,3365.66,12,450190.68,fulfilled,2024-09-06,2024-09-06,0
8005410,2024-09-02,ACC0233,W1,Bengaluru North DC,SKU00017,Electrical Component - Type 5,Electrical Components,11,1199.75,0,13197.25,fulfilled,2024-09-06,2024-09-06,0
8005411,2024-09-02,ACC0233,W2,Chennai Hub,SKU00061,Power Tool - Type 19,Power Tools,12,12036.28,0,144435.36,fulfilled,2024-09-11,2024-09-11,0
8005411,2024-09-02,ACC0233,W2,Chennai Hub,SKU00036,Hand Tool - Type 11,Hand Tools,14,292.64,0,4096.96,fulfilled,2024-09-11,2024-09-11,0
8005412,2024-09-02,ACC0132,W2,Chennai Hub,SKU00063,Safety Equipment - Type 1,Safety Equipment,1,2262.8,0,2262.8,backordered,2024-09-08,2024-09-09,1
8005413,2024-09-02,ACC0054,W2,Chennai Hub,SKU00118,Adhesives & Sealant - Type 10,Adhesives & Sealants,16,731.43,0,11702.88,fulfilled,2024-09-10,2024-09-10,0
8005414,2024-09-02,ACC0172,W2,Chennai Hub,SKU00021,Electrical Component - Type 9,Electrical Components,20,965.87,0,19317.4,fulfilled,2024-09-05,2024-09-05,0
8005414,2024-09-02,ACC0172,W2,Chennai Hub,SKU00119,Adhesives & Sealant - Type 11,Adhesives & Sealants,5,461.84,0,2309.2,fulfilled,2024-09-05,2024-09-05,0
8005414,2024-09-02,ACC0172,W2,Chennai Hub,SKU00120,Adhesives & Sealant - Type 12,Adhesives & Sealants,10,447.06,0,4470.6,fulfilled,2024-09-05,2024-09-05,0
8005415,2024-09-02,ACC0168,W3,Pune Regional,SKU00076,Safety Equipment - Type 14,Safety Equipment,15,1491.57,0,22373.55,fulfilled,2024-09-09,2024-09-09,0
8005415,2024-09-02,ACC0168,W3,Pune Regional,SKU00121,Adhesives & Sealant - Type 13,Adhesives & Sealants,8,390.68,0,3125.44,fulfilled,2024-09-09,2024-09-09,0
8005415,2024-09-02,ACC0168,W3,Pune Regional,SKU00070,Safety Equipment - Type 8,Safety Equipment,15,177.24,0,2658.6,fulfilled,2024-09-09,2024-09-09,0
8005415,2024-09-02,ACC0168,W3,Pune Regional,SKU00078,Plumbing Supplie - Type 2,Plumbing Supplies,7,74.7,0,522.9,fulfilled,2024-09-09,2024-09-09,0
8005416,2024-09-02,ACC0252,W3,Pune Regional,SKU00079,Plumbing Supplie - Type 3,Plumbing Supplies,10,460.09,0,4600.9,fulfilled,2024-09-11,2024-09-11,0
8005416,2024-09-02,ACC0252,W3,Pune Regional,SKU00090,Plumbing Supplie - Type 14,Plumbing Supplies,22,1166.16,6,24116.19,fulfilled,2024-09-11,2024-09-11,0
8005416,2024-09-02,ACC0252,W3,Pune Regional,SKU00134,Bearing - Type 8,Bearings,58,901.8,12,46027.87,fulfilled,2024-09-11,2024-09-11,0
8005416,2024-09-02,ACC0252,W3,Pune Regional,SKU00041,Hand Tool - Type 16,Hand Tools,7,2122.16,0,14855.12,fulfilled,2024-09-11,2024-09-11,0
8005417,2024-09-02,ACC0105,W3,Pune Regional,SKU00129,Bearing - Type 3,Bearings,101,1846.78,12,164141.81,fulfilled,2024-09-11,2024-09-11,0
8005417,2024-09-02,ACC0105,W3,Pune Regional,SKU00036,Hand Tool - Type 11,Hand Tools,12,292.64,0,3511.68,fulfilled,2024-09-11,2024-09-11,0
8005418,2024-09-02,ACC0056,W3,Pune Regional,SKU00104,Pipes & Fitting - Type 11,Pipes & Fittings,19,150.39,0,2857.41,fulfilled,2024-09-07,2024-09-07,0
8005419,2024-09-02,ACC0147,W3,Pune Regional,SKU00119,Adhesives & Sealant - Type 11,Adhesives & Sealants,3,461.84,0,1385.52,fulfilled,2024-09-11,2024-09-11,0
8005420,2024-09-02,ACC0249,W3,Pune Regional,SKU00116,Adhesives & Sealant - Type 8,Adhesives & Sealants,6,573.09,0,3438.54,fulfilled,2024-09-06,2024-09-06,0
8005420,2024-09-02,ACC0249,W3,Pune Regional,SKU00068,Safety Equipment - Type 6,Safety Equipment,16,1681.02,0,26896.32,fulfilled,2024-09-06,2024-09-06,0
8005421,2024-09-02,ACC0175,W4,Hyderabad DC,SKU00042,Hand Tool - Type 17,Hand Tools,20,1281.72,0,25634.4,backordered,2024-09-06,2024-09-10,4
8005421,2024-09-02,ACC0175,W4,Hyderabad DC,SKU00008,Fastener - Type 8,Fasteners,132,62.82,12,7297.17,backordered,2024-09-06,2024-09-10,4
8005421,2024-09-02,ACC0175,W4,Hyderabad DC,SKU00139,Bearing - Type 13,Bearings,23,3242.38,6,70100.26,backordered,2024-09-06,2024-09-10,4
8005422,2024-09-02,ACC0253,W4,Hyderabad DC,SKU00107,Pipes & Fitting - Type 14,Pipes & Fittings,23,774.0,6,16733.88,fulfilled,2024-09-04,2024-09-04,0
8005423,2024-09-02,ACC0132,W4,Hyderabad DC,SKU00028,Hand Tool - Type 3,Hand Tools,3,2065.62,0,6196.86,fulfilled,2024-09-05,2024-09-05,0
8005423,2024-09-02,ACC0132,W4,Hyderabad DC,SKU00067,Safety Equipment - Type 5,Safety Equipment,16,1359.27,0,21748.32,fulfilled,2024-09-05,2024-09-05,0
8005423,2024-09-02,ACC0132,W4,Hyderabad DC,SKU00078,Plumbing Supplie - Type 2,Plumbing Supplies,19,74.7,0,1419.3,fulfilled,2024-09-05,2024-09-05,0
